OID_,id,region,zone,name,lat,long,quality,frequency,direction,type,experience,numerical_direction,numerical_frequency,numerical_experience,numerical_quality,pressure_index,biodiversity_subindex,surf_subindex,social_subindex,climate_index,response_index,added_indices,sci_w_climate,sci_wo_climate,difference
83,82,Sudeste,NA,Praia de Camburi,-20.279677000000000,-40.248994000000003,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.309002465300000,0.543873643300000,0.170212714700000,0.616351261200000,0.421880599300000,0.202917192800000,2.264237876600000,0.485785722800000,0.427338213300000,0.058447509500000
84,83,Sudeste,NA,Velzyland,-20.244838999999999,-40.216205000000002,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.517441205800000,0.427382025300000,0.170212714700000,0.599990995900000,0.241237697000000,0.038664027700000,1.994928666400000,0.393569041000000,0.389326301100000,0.004242739900000
85,84,Sudeste,NA,Ponta da Cacao,-20.219573000000000,-40.196268000000003,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.540156856100000,0.394701062700000,0.170212714700000,0.129161672800000,0.280825183700000,0.021136191300000,1.536193681300000,0.236489310600000,0.175691714300000,0.060797596300000
86,85,Sudeste,NA,"Manguinhos, Brazil",-20.199344000000000,-40.190266999999999,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.611072900500000,0.389479113900000,0.170212714700000,0.095531006900000,0.346475839300000,0.019176540400000,1.631948115700000,0.269277480700000,0.188597430400000,0.080680050300000
87,86,Sudeste,NA,Praia da Baleia,-20.171105000000001,-40.184866000000000,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.655181093000000,0.394039667200000,0.226950286200000,0.095531006900000,0.309284245400000,0.031044316000000,1.712030614700000,0.296699277100000,0.238873714900000,0.057825562200000
88,87,Sudeste,NA,Jacaraipe - Solemar,-20.109774999999999,-40.171481000000000,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.750828772400000,0.390569379800000,0.170212714700000,0.056212808600000,0.263890078300000,0.096426514900000,1.728140268700000,0.302215534200000,0.265240865000000,0.036974669200000
89,88,Sudeste,NA,Xa,-20.107229000000000,-40.171174999999998,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.753759727800000,0.396095187100000,0.170212714700000,0.056212808600000,0.264392929900000,0.098648415400000,1.739321783500000,0.306044301100000,0.269818888100000,0.036225413000000
90,89,Sudeste,NA,Nova Almeida,-20.058461999999999,-40.183000999999997,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.816978022300000,0.631840090200000,0.113475143100000,0.044887824800000,0.287139126300000,0.129063544200000,2.023383750900000,0.403312612300000,0.381846922000000,0.021465690300000
91,90,Sudeste,NA,Praia Grande,-20.047100000000000,-40.182743000000002,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.829653166100000,0.682757494100000,0.085106598500000,0.044887824800000,0.307740138200000,0.143531719100000,2.093676940800000,0.427382359900000,0.403150332000000,0.024232027900000
92,91,Sudeste,NA,Regencia,-19.562811000000000,-39.764263999999997,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.921264276400000,0.585005787500000,0.000000000000000,0.057303948100000,0.333959956000000,0.000000000000000,1.897533968000000,0.360219212800000,0.307821733400000,0.052397479400000
93,92,Sudeste,NA,Guriri,-18.910750000000000,-39.738563999999997,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.907060148800000,0.450839218900000,0.000000000000000,0.040999131700000,0.706367537000000,0.011470083900000,2.116736120300000,0.435278268900000,0.242141415300000,0.193136853600000
94,93,Nordeste,NA,Milionarios,-14.847631000000000,-39.022942000000000,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.834601373100000,0.763081367400000,0.141844170000000,0.490264040200000,0.549272834900000,0.063346147800000,2.842409933400000,0.683763016500000,0.620590908600000,0.063172107900000
95,94,Nordeste,NA,Sul,-14.831120000000000,-39.022562999999998,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.829238873200000,0.750807823100000,0.141844170000000,0.490264040200000,0.585009058300000,0.074132699500000,2.871296664300000,0.693654391800000,0.617654479700000,0.075999912100000
96,95,Nordeste,NA,Pedra da Cachorra,-14.821026000000000,-39.023632999999997,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.827662957100000,0.724440899300000,0.141844170000000,0.490264040200000,0.600735596200000,0.079674630800000,2.864622293600000,0.691368958200000,0.608051041900000,0.083317916300000
97,96,Nordeste,NA,Jardim Atlantico,-14.815026000000000,-39.023400000000002,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.823386511900000,0.698857526200000,0.141844170000000,0.490264040200000,0.605653136800000,0.082546011300000,2.842551396400000,0.683811456200000,0.596480895900000,0.087330560300000
98,97,Nordeste,NA,Baduska,-14.809442000000001,-39.023423000000001,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.821080649200000,0.676749705000000,0.141844170000000,0.490264040200000,0.618965206400000,0.085564709800000,2.834468480600000,0.681043709500000,0.587308705000000,0.093735004500000
99,98,Nordeste,NA,Norte,-14.660090000000000,-39.063006999999999,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.864300424900000,0.367026017200000,0.000000000000000,0.027842383700000,0.513653904300000,0.200402914100000,1.973225644200000,0.386137506500000,0.263235178100000,0.122902328400000
100,99,Nordeste,NA,Havaizinho,-14.468062000000000,-39.023161000000002,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.953247700200000,0.381708196900000,0.000000000000000,0.009280794600000,0.359466800200000,0.327539850200000,2.031243342100000,0.406003888300000,0.354208970700000,0.051794917600000
101,100,Nordeste,NA,Sao Jose,-14.316062000000001,-38.990701000000001,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.934382470500000,0.514685442100000,0.255319313100000,0.000000000000000,0.427394151200000,0.219491212600000,2.351272589500000,0.515588091700000,0.462286947300000,0.053301144400000
102,101,Nordeste,NA,Corals,-14.275408000000001,-38.982568999999998,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.932016331900000,0.552928529500000,0.226950286200000,0.000000000000000,0.446696754700000,0.189872827900000,2.348464730200000,0.514626626400000,0.452808025800000,0.061818600600000
103,102,Nordeste,NA,Tony,-13.016731999999999,-38.488781000000003,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.384219055400000,0.383594860700000,0.226950286200000,0.178972896800000,0.302536546600000,0.091381304400000,1.567654950100000,0.247262257400000,0.179871572200000,0.067390685200000
104,103,Nordeste,NA,Meridien,-13.016598000000000,-38.484878999999999,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.383190008500000,0.387873608200000,0.226950286200000,0.178972896800000,0.302536546600000,0.088235737500000,1.567759083800000,0.247297914800000,0.179916215100000,0.067381699700000
105,104,Nordeste,NA,Amaralina,-13.015369000000000,-38.471834000000001,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.377789988600000,0.399818979900000,0.255319313100000,0.178972896800000,0.313309250400000,0.076714949700000,1.601925378500000,0.258997114900000,0.189945223300000,0.069051891600000
106,105,Nordeste,NA,Tubao,-13.010683999999999,-38.461410999999998,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.357052153000000,0.402723294000000,0.312056884700000,0.187380563300000,0.329172864500000,0.068599213600000,1.656984973100000,0.277850584900000,0.206748834500000,0.071101750400000
107,106,Nordeste,NA,Psiu,-12.995919000000001,-38.439390000000003,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.310885433100000,0.408273347500000,0.312056884700000,0.178972896800000,0.346143095500000,0.051276952000000,1.607608609600000,0.260943163100000,0.178305551100000,0.082637612000000
108,107,Nordeste,NA,Alex,-12.973279000000000,-38.406477000000002,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.356719154000000,0.395281335400000,0.425532027800000,0.103303898500000,0.451994670400000,0.043355639300000,1.776186725400000,0.318667570200000,0.205196890300000,0.113470679900000
109,108,Nordeste,NA,Terceira Ponte,-12.963839999999999,-38.396822000000000,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.417266305700000,0.389211066300000,0.425532027800000,0.114197237100000,0.464834600300000,0.055803306000000,1.866844543200000,0.349710560200000,0.238558003400000,0.111152556800000
110,109,Nordeste,NA,SESC,-12.960485000000000,-38.390998000000003,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.429656432600000,0.388775037200000,0.453900572400000,0.576618893600000,0.464549254300000,0.058570026600000,2.372070216700000,0.522709601500000,0.455274374500000,0.067435227000000
111,110,Nordeste,NA,Farol,-12.958147000000000,-38.352812999999998,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.540192352400000,0.408261430600000,0.453900572400000,0.559803560600000,0.482186463500000,0.093180034000000,2.537524413500000,0.579364318200000,0.518644627400000,0.060719690800000
112,111,Nordeste,NA,Pedro do Sal,-12.954224000000000,-38.347234000000000,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.549059879900000,0.406278587600000,0.453900572400000,0.559803560600000,0.483963818100000,0.110836776600000,2.563843195200000,0.588376378100000,0.529165721600000,0.059210656500000
113,112,Nordeste,NA,Itapoa,-12.952339000000000,-38.369608999999997,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.516454103200000,0.393791279800000,0.453900572400000,0.561773954300000,0.478181209100000,0.076700067100000,2.480801185900000,0.559941188100000,0.496044036300000,0.063897151800000
114,113,Nordeste,NA,Seper,-12.952040999999999,-38.343243999999999,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.555758792700000,0.405418823200000,0.453900572400000,0.568211227100000,0.487885660300000,0.121832906300000,2.593007982000000,0.598362965100000,0.539987561500000,0.058375403600000
115,114,Nordeste,NA,Corrente,-12.948985000000000,-38.339199999999998,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.560840357900000,0.401776514400000,0.453900572400000,0.568211227100000,0.485017108900000,0.134252029900000,2.603997810600000,0.602126094900000,0.545928753100000,0.056197341800000
116,115,Nordeste,NA,Stela Maris,-12.947385000000001,-38.337372000000002,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.574002883100000,0.400039026700000,0.425532027800000,0.550692908700000,0.490078040300000,0.140235229900000,2.580580116500000,0.594107423600000,0.533719752500000,0.060387671100000
117,116,Nordeste,NA,Plator,-12.946393000000000,-38.333083999999999,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.577941539200000,0.396276906900000,0.425532027800000,0.550692908700000,0.486466058800000,0.148386565900000,2.585296007300000,0.595722235800000,0.537289973900000,0.058432261900000
118,117,Nordeste,NA,Aleluia,-12.926800999999999,-38.312618999999998,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.597869213100000,0.383729869200000,0.397163000900000,0.550692908700000,0.497619725900000,0.224174203500000,2.651248921300000,0.618305789000000,0.560782822600000,0.057522966400000
119,118,Nordeste,NA,Ipitanga,-12.920477000000000,-38.309717999999997,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.599188716200000,0.385751243400000,0.368794456200000,0.542285242200000,0.503240423800000,0.239578196000000,2.638838277800000,0.614056144700000,0.553052651100000,0.061003493600000
120,119,Nordeste,NA,Vilas,-12.894546000000000,-38.290790999999999,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.614514833600000,0.390818377800000,0.312056884700000,0.542285242200000,0.526328925100000,0.306186656200000,2.692190919600000,0.632325121000000,0.566027115500000,0.066298005500000
121,120,Nordeste,NA,Busca Vida,-12.863464000000000,-38.255961999999997,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.684481426600000,0.435769521900000,0.085106598500000,0.533877575800000,0.544879522400000,0.387596388600000,2.671711033800000,0.625312412100000,0.549294454200000,0.076017957900000
122,121,Nordeste,NA,Itacimirim,-12.639232000000000,-38.048194000000002,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.805253814300000,0.489884398600000,0.085106598500000,0.009801974700000,0.547620128600000,0.767664481400000,2.705331396100000,0.636824674300000,0.562532837600000,0.074291836700000
123,122,Nordeste,NA,Praia do Forte,-12.583304999999999,-38.005077999999997,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.820264252200000,0.492922052500000,0.085106598500000,0.018209641200000,0.491652162600000,0.654759934300000,2.562914641300000,0.588058423300000,0.525471592500000,0.062586830800000
124,123,Nordeste,NA,Imbassai,-12.342055000000000,-37.846200000000003,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.923854670200000,0.515600370400000,0.000000000000000,0.000000000000000,0.467410532400000,0.549357309900000,2.456222882900000,0.551525101800000,0.490124603200000,0.061400498600000
125,124,Nordeste,NA,Costa do Sauipe,-12.022171000000000,-37.645508000000000,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.949047540300000,0.396674646500000,0.000000000000000,0.003350995200000,0.432765980100000,0.496188588500000,2.278027750600000,0.490507642400000,0.428583391300000,0.061924251100000
126,125,Nordeste,NA,Marlin,-11.939802999999999,-37.602476000000003,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.934090309500000,0.323009145000000,0.000000000000000,0.000000000000000,0.255876925800000,0.383203940000000,1.896180320300000,0.359755697600000,0.340716196000000,0.019039501600000
127,126,Nordeste,NA,Conde,-11.848141000000000,-37.558169999999997,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.900489159400000,0.306279707400000,0.000000000000000,0.000000000000000,0.496543980200000,0.358768843200000,2.062081690200000,0.416563535100000,0.308663585500000,0.107899949600000
128,127,Nordeste,NA,Mangue Seco,-11.483613999999999,-37.364454000000002,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.922785063500000,0.556706022400000,0.000000000000000,0.000000000000000,0.852452352100000,0.211622772800000,2.543566210800000,0.581433146500000,0.362499023700000,0.218934122800000
129,128,Nordeste,NA,Mosqueiro,-11.138116000000000,-37.145493000000002,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.859828211200000,0.537504518400000,0.028369026900000,0.023158512200000,0.744869083300000,0.026488126200000,2.220217478200000,0.470712287100000,0.269998748600000,0.200713538500000
130,129,Nordeste,NA,Aruana,-11.067069000000000,-37.101289000000001,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.778586997200000,0.370992275200000,0.085106598500000,0.502395501700000,0.518712529500000,0.001423550000000,2.257217452100000,0.483381793700000,0.382815928700000,0.100565865000000
131,130,Nordeste,NA,Hawaiizinho,-11.043927999999999,-37.082977999999997,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.712674164600000,0.371870240100000,0.085106598500000,0.522382424200000,0.478872006100000,0.004673678800000,2.175579112300000,0.455427247400000,0.364896890900000,0.090530356500000
132,131,Nordeste,NA,Praia do Meio,-10.999541000000001,-37.050151000000000,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.633285911600000,0.362697295700000,0.085106598500000,0.535442498900000,0.431058839800000,0.004896305200000,2.052487449700000,0.413278281600000,0.332624434100000,0.080653847500000
133,132,Nordeste,NA,Pirambu,-10.746346000000001,-36.855099000000003,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.897894628200000,0.497767364600000,0.000000000000000,0.004694398600000,0.357408487100000,0.043576767200000,1.801341645700000,0.327281101300000,0.256530800900000,0.070750300400000
